Order No,Cust ID,Order Date,Order Status,Order Amount
4.26E+18,NN9X0933,2016-04-21 12:09,Other,
4.26E+18,PZOP9696,2016-04-21 12:16,Other,
4.26E+18,L74W5546,2016-04-21 12:21,Other,
4.26E+18,EQOT6242,2016-04-21 12:25,Other,
4.26E+18,B31E5993,2016-04-21 12:27,Other,
4.26E+18,7P7A4651,2016-04-21 12:31,Other,
4.26E+18,B31E5993,2016-04-21 12:32,Won,1342
4.26E+18,7P7A4651,2016-04-21 12:36,Other,
4.26E+18,CF964042,2016-04-21 12:39,Other,
4.26E+18,OHW34546,2016-04-21 13:11,Other,
4.26E+18,ZAWV3387,2016-04-21 13:14,Other,
4.26E+18,R6F36353,2016-04-21 13:27,Other,
4.26E+18,2LWH6597,2016-04-21 13:29,Other,
4.26E+18,KG0V6224,2016-04-21 13:33,Other,
4.26E+18,VB6Y0459,2016-04-21 13:43,Other,
4.26E+18,NSIX4276,2016-04-21 13:48,Other,
4.26E+18,2LWH6597,2016-04-21 13:51,Other,
4.26E+18,2LWH6597,2016-04-21 13:56,Other,
4.26E+18,3JM59800,2016-04-21 14:04,Other,
4.26E+18,2AE24100,2016-04-21 14:11,Won,13187
4.26E+18,QF2G8228,2016-04-21 14:43,Other,
4.26E+18,NFUU2623,2016-04-21 14:46,Other,
4.26E+18,F2ED2944,2016-04-21 14:48,Other,
4.26E+18,D8Y90594,2016-04-21 14:54,Other,
4.26E+18,L2H68793,2016-04-21 14:56,Other,
4.26E+18,0CUB0862,2016-04-21 15:01,Other,
4.26E+18,BJ1Q1773,2016-04-21 15:06,Other,
4.26E+18,9SWY9429,2016-04-21 15:09,Other,
4.26E+18,R3JV3442,2016-04-21 15:11,Won,15899
4.26E+18,YGCN9315,2016-04-21 15:16,Won,565
4.26E+18,GZJW7758,2016-04-21 15:25,Other,
4.26E+18,B31E5993,2016-04-21 15:37,Won,1344
4.26E+18,CX367363,2016-04-21 15:37,Other,
4.26E+18,AVPZ8977,2016-04-21 15:57,Other,
4.26E+18,CO543991,2016-04-21 16:21,Other,
4.26E+18,SOT66395,2016-04-21 16:26,Other,
4.26E+18,AJ5J9993,2016-04-21 16:33,Won,1486
4.26E+18,E5H37853,2016-04-21 16:44,Other,
4.26E+18,E5H37853,2016-04-21 17:00,Other,
4.26E+18,QWQ21458,2016-04-21 17:01,Other,
4.26E+18,X1CU0828,2016-04-21 17:13,Other,
4.26E+18,B31E5993,2016-04-21 17:23,Other,
4.26E+18,UNV05100,2016-04-21 17:27,Other,
4.26E+18,D97R9000,2016-04-21 17:28,Other,
4.26E+18,XPEG8090,2016-04-21 17:29,Other,
4.26E+18,UNV05100,2016-04-21 17:29,Other,
4.26E+18,32RO7780,2016-04-21 17:39,Other,
4.26E+18,32RO7780,2016-04-21 17:41,Other,
4.26E+18,3KF90799,2016-04-21 17:41,Other,
4.26E+18,3KF90799,2016-04-21 17:44,Other,
4.26E+18,UNV05100,2016-04-21 17:58,Other,
4.26E+18,EOET4507,2016-04-21 17:59,Other,
4.26E+18,021F8701,2016-04-21 18:22,Other,
4.26E+18,5RRQ1016,2016-04-21 18:33,Other,
4.26E+18,L74W5546,2016-04-21 18:35,Other,
4.26E+18,EFSI8989,2016-04-21 18:36,Other,
4.26E+18,Z60B2579,2016-04-21 18:42,Other,
4.26E+18,4E5Q2251,2016-04-21 18:42,Other,
4.26E+18,CVX14473,2016-04-21 18:53,Won,1507
4.26E+18,4E5Q2251,2016-04-21 18:56,Other,
4.26E+18,4E5Q2251,2016-04-21 19:01,Other,
4.26E+18,YLDU0060,2016-04-21 19:01,Other,
4.26E+18,4E5Q2251,2016-04-21 19:02,Other,
4.26E+18,VWXU0959,2016-04-21 19:12,Other,
4.26E+18,075I6868,2016-04-21 19:23,Other,
4.26E+18,9V4R6058,2016-04-21 19:25,Other,
4.26E+18,KSRR2433,2016-04-21 19:30,Other,
4.26E+18,I1H76006,2016-04-21 19:38,Won,1389
4.26E+18,Z0ZJ2710,2016-04-21 19:59,Other,
4.26E+18,F2AQ7387,2016-04-21 20:04,Other,
4.26E+18,0LS72509,2016-04-21 20:07,Other,
4.26E+18,0LS72509,2016-04-21 20:09,Other,
4.26E+18,QF2G8228,2016-04-21 20:10,Other,
4.26E+18,WOGC6555,2016-04-21 20:26,Other,
4.26E+18,NSNC3989,2016-04-21 20:34,Other,
4.26E+18,RNT64800,2016-04-21 20:39,Other,
4.26E+18,3JM59800,2016-04-21 20:54,Other,
4.26E+18,K8P64695,2016-04-21 20:59,Other,
4.26E+18,GXDZ2379,2016-04-21 21:01,Other,
4.26E+18,RF8K0780,2016-04-21 21:05,Won,2731
4.26E+18,OYQW8690,2016-04-21 21:06,Other,
4.26E+18,A35J6699,2016-04-21 21:06,Other,
4.26E+18,A35J6699,2016-04-21 21:08,Other,
4.26E+18,F2ED2944,2016-04-21 21:16,Other,
4.26E+18,6H8T0440,2016-04-21 21:31,Other,
4.26E+18,QF2G8228,2016-04-21 21:34,Other,
4.26E+18,A35J6699,2016-04-21 21:37,Other,
4.26E+18,KIJA5202,2016-04-21 21:49,Other,
4.26E+18,9ALP6317,2016-04-21 21:57,Other,
4.26E+18,3MP56326,2016-04-21 21:59,Other,
4.26E+18,ESZF7616,2016-04-21 22:22,Other,
4.26E+18,9SWY9429,2016-04-21 22:35,Other,
4.26E+18,M16X6091,2016-04-21 23:01,Other,
4.26E+18,DUE40509,2016-04-21 23:18,Other,
4.26E+18,0XV04828,2016-04-21 23:30,Other,
4.26E+18,PY6S3367,2017-04-21 00:09,Other,
4.26E+18,Q2TK6247,2017-04-21 00:17,Other,
4.26E+18,JODH0356,2017-04-21 00:19,Other,
4.26E+18,CIES9898,2017-04-21 00:32,Other,
4.26E+18,ZTOT0124,2017-04-21 00:55,Other,
4.26E+18,ZTOT0124,2017-04-21 00:57,Other,
4.26E+18,JODH0356,2017-04-21 01:01,Other,
4.26E+18,ZTOT0124,2017-04-21 01:04,Other,
4.26E+18,TIQD4131,2017-04-21 01:06,Other,
4.26E+18,69VG8276,2017-04-21 01:19,Other,
4.26E+18,XEB11500,2017-04-21 04:27,Other,
4.26E+18,RNT64800,2017-04-21 07:13,Other,
4.26E+18,WHWG9649,2017-04-21 08:33,Other,
4.26E+18,RNT64800,2017-04-21 08:33,Other,
4.26E+18,7BVT2993,2017-04-21 08:45,Other,
4.26E+18,ZHLN4016,2017-04-21 09:34,Other,
4.26E+18,FZL03878,2017-04-21 10:04,Other,
4.26E+18,MDZS7338,2017-04-21 10:25,Other,
4.26E+18,MDZS7338,2017-04-21 10:26,Other,
4.26E+18,IJHJ2506,2017-04-21 10:32,Other,
4.26E+18,QU1Y0777,2017-04-21 10:38,Other,
4.26E+18,QU1Y0777,2017-04-21 10:40,Other,
4.26E+18,075I6868,2017-04-21 10:43,Other,
4.26E+18,9X2A1120,2017-04-21 11:00,Other,
4.26E+18,VF0D1331,2017-04-21 11:06,Won,24054
4.26E+18,CO543991,2017-04-21 11:08,Other,
4.26E+18,HZ265874,2017-04-21 11:32,Other,
4.26E+18,HZ265874,2017-04-21 11:35,Other,
4.26E+18,8QLQ9333,2017-04-21 11:37,Won,978
4.26E+18,6DY02778,2017-04-21 11:37,Other,
4.26E+18,HP0Z6609,2017-04-21 11:37,Other,
4.26E+18,RNT64800,2017-04-21 11:38,Other,
4.26E+18,6DY02778,2017-04-21 11:40,Other,
4.26E+18,HZ265874,2017-04-21 11:46,Other,
4.26E+18,QVUN9817,2017-04-21 11:49,Other,
4.26E+18,ADTR5298,2017-04-21 12:05,Other,
4.26E+18,N8NN8918,2017-04-21 12:06,Other,
4.26E+18,9X2A1120,2017-04-21 12:19,Other,
4.26E+18,C07E1309,2017-04-21 12:22,Other,
4.26E+18,5ZOS2316,2017-04-21 12:32,Won,887
4.26E+18,MBUI8925,2017-04-21 12:41,Other,
4.26E+18,MBUI8925,2017-04-21 12:49,Other,
4.26E+18,CAE26358,2017-04-21 12:56,Won,9369
4.26E+18,XAXA8195,2017-04-21 12:56,Other,
4.26E+18,O9RO0114,2017-04-21 12:59,Other,
4.26E+18,308Y2313,2017-04-21 13:04,Won,8852
4.26E+18,O9RO0114,2017-04-21 13:35,Other,
4.26E+18,32EG0461,2017-04-21 13:42,Other,
4.26E+18,YJV70501,2017-04-21 13:44,Other,
4.26E+18,DUWX5191,2017-04-21 13:58,Other,
4.26E+18,CL6X8182,2017-04-21 14:08,Other,
4.26E+18,CGUU1126,2017-04-21 14:11,Other,
4.26E+18,P28J1155,2017-04-21 14:12,Other,
4.26E+18,CW398360,2017-04-21 14:17,Other,
4.26E+18,HSB01887,2017-04-21 14:32,Other,
4.26E+18,OCFH2472,2017-04-21 14:34,Other,
4.26E+18,RSGY0054,2017-04-21 14:36,Other,
4.26E+18,TXCC8553,2017-04-21 14:47,Other,
4.26E+18,OCFH2472,2017-04-21 14:49,Other,
4.26E+18,HP0Z6609,2017-04-21 15:01,Other,
4.26E+18,VF0D1331,2017-04-21 15:06,Won,323
4.26E+18,S4GR7849,2017-04-21 15:08,Other,
4.26E+18,KV5X9266,2017-04-21 15:09,Other,
4.26E+18,5ZOS2316,2017-04-21 15:20,Other,
4.26E+18,S4GR7849,2017-04-21 15:20,Other,
4.26E+18,74CM6853,2017-04-21 15:20,Other,
4.26E+18,HP0Z6609,2017-04-21 15:26,Other,
4.26E+18,9ALP6317,2017-04-21 15:27,Won,254
4.26E+18,HP0Z6609,2017-04-21 15:31,Other,
4.26E+18,HP0Z6609,2017-04-21 15:37,Other,
4.26E+18,HP0Z6609,2017-04-21 15:38,Other,
4.26E+18,6V613600,2017-04-21 15:40,Other,
4.26E+18,HP0Z6609,2017-04-21 15:41,Other,
4.26E+18,HP0Z6609,2017-04-21 15:47,Other,
4.26E+18,IAH05151,2017-04-21 15:47,Won,16151
4.26E+18,4ZMS1376,2017-04-21 15:52,Other,
4.26E+18,A4AE7264,2017-04-21 16:05,Other,
4.26E+18,6V613600,2017-04-21 16:07,Other,
4.26E+18,A4AE7264,2017-04-21 16:07,Other,
4.26E+18,HP0Z6609,2017-04-21 16:13,Other,
4.26E+18,HP0Z6609,2017-04-21 16:14,Other,
4.26E+18,U78B9595,2017-04-21 16:32,Other,
4.26E+18,0ZLR9852,2017-04-21 16:44,Other,
4.26E+18,1E0O4090,2017-04-21 16:52,Other,
4.26E+18,A35J6699,2017-04-21 17:03,Other,
4.26E+18,1E0O4090,2017-04-21 17:24,Other,
4.26E+18,PO287364,2017-04-21 17:27,Other,
4.26E+18,K5BK2789,2017-04-21 17:30,Other,
4.26E+18,SMSG0880,2017-04-21 17:31,Won,10330
4.26E+18,CW398360,2017-04-21 17:35,Other,
4.26E+18,2AE24100,2017-04-21 17:43,Other,
4.26E+18,PHVB6404,2017-04-21 17:57,Other,
4.26E+18,FKVH4252,2017-04-21 17:59,Other,
4.26E+18,Z5Z53171,2017-04-21 18:07,Other,
4.26E+18,CVX14473,2017-04-21 18:10,Other,
4.26E+18,CVX14473,2017-04-21 18:23,Other,
4.26E+18,G0CU8300,2017-04-21 18:30,Won,887
4.26E+18,IAMQ9168,2017-04-21 18:34,Other,
4.26E+18,2AE24100,2017-04-21 18:38,Won,1987
4.26E+18,AJAO9799,2017-04-21 19:16,Other,
4.26E+18,XVME7777,2017-04-21 19:31,Other,
4.26E+18,X0DK2030,2017-04-21 19:34,Other,
4.26E+18,E9PE8317,2017-04-21 20:03,Other,
4.26E+18,U1SB9419,2017-04-21 20:12,Other,
4.26E+18,TXBS1979,2017-04-21 20:21,Other,
4.26E+18,6EYJ0421,2017-04-21 20:50,Other,
4.26E+18,A35J6699,2017-04-21 20:55,Other,
4.26E+18,SKXX9977,2017-04-21 21:23,Other,
4.26E+18,GLRN8508,2017-04-21 21:36,Other,
4.26E+18,KWGQ1538,2017-04-21 22:14,Other,
4.26E+18,PO287364,2017-04-21 22:16,Other,
4.26E+18,QBF54047,2017-04-21 22:29,Other,
4.26E+18,QBF54047,2017-04-21 22:45,Other,
4.26E+18,LKC93166,2017-04-21 22:52,Other,
4.26E+18,D5SO7518,2017-04-21 22:59,Other,
4.26E+18,QBF54047,2017-04-21 23:00,Other,
4.26E+18,HEW10444,2017-04-21 23:56,Other,
4.26E+18,3P9I4820,2018-04-21 01:33,Other,
4.26E+18,7ZVX4690,2018-04-21 06:51,Other,
4.26E+18,DNDW5151,2018-04-21 07:21,Other,
4.26E+18,J7HH3488,2018-04-21 07:54,Other,
4.26E+18,OICR4484,2018-04-21 07:59,Other,
4.26E+18,9V4R6058,2018-04-21 08:26,Other,
4.26E+18,RC715480,2018-04-21 08:49,Other,
4.26E+18,O6B84781,2018-04-21 09:19,Other,
4.26E+18,XIUB4367,2018-04-21 09:33,Other,
4.26E+18,L0QG6485,2018-04-21 10:38,Other,
4.26E+18,JFRV5078,2018-04-21 10:47,Other,
4.26E+18,A4049311,2018-04-21 10:57,Other,
4.26E+18,71KV1410,2018-04-21 11:01,Other,
4.26E+18,FKVH4252,2018-04-21 11:03,Other,
4.26E+18,BNPV2444,2018-04-21 11:07,Other,
4.26E+18,CX367363,2018-04-21 11:09,Other,
4.26E+18,JFRV5078,2018-04-21 11:19,Other,
4.26E+18,A4049311,2018-04-21 11:27,Other,
4.26E+18,QSMN6633,2018-04-21 11:33,Won,1507
4.26E+18,KIJA5202,2018-04-21 11:34,Other,
4.26E+18,9QOC6304,2018-04-21 12:03,Other,
4.26E+18,KH8F0637,2018-04-21 12:05,Other,
4.26E+18,8P1T4555,2018-04-21 12:06,Other,
4.26E+18,5ZOS2316,2018-04-21 12:07,Won,887
4.26E+18,OGF30853,2018-04-21 12:07,Other,
4.26E+18,VLVZ4054,2018-04-21 12:07,Other,
4.26E+18,8QLQ9333,2018-04-21 12:10,Other,
4.26E+18,0LPR5498,2018-04-21 12:26,Other,
4.26E+18,ECOC1463,2018-04-21 12:45,Other,
4.26E+18,5AW01138,2018-04-21 12:55,Other,
4.26E+18,15921728,2018-04-21 12:58,Other,
4.26E+18,4YUN8021,2018-04-21 13:01,Other,
4.26E+18,MH8W8428,2018-04-21 13:03,Other,
4.26E+18,RC715480,2018-04-21 13:06,Other,
4.26E+18,5AW01138,2018-04-21 13:07,Other,
4.26E+18,5AW01138,2018-04-21 13:09,Other,
4.26E+18,4DIA6800,2018-04-21 13:11,Other,
4.26E+18,4DIA6800,2018-04-21 13:13,Other,
4.26E+18,4DIA6800,2018-04-21 13:13,Other,
4.26E+18,4DIA6800,2018-04-21 13:14,Other,
4.26E+18,4DIA6800,2018-04-21 13:15,Other,
4.26E+18,5AW01138,2018-04-21 13:15,Other,
4.26E+18,4DIA6800,2018-04-21 13:15,Other,
4.26E+18,4DIA6800,2018-04-21 13:17,Other,
4.26E+18,4DIA6800,2018-04-21 13:20,Other,
4.26E+18,XR5F1009,2018-04-21 13:20,Other,
4.26E+18,4DIA6800,2018-04-21 13:22,Other,
4.26E+18,4DIA6800,2018-04-21 13:23,Other,
4.26E+18,H7SU8692,2018-04-21 13:25,Other,
4.26E+18,1WYB2437,2018-04-21 13:33,Other,
4.26E+18,WXDL2319,2018-04-21 13:44,Other,
4.26E+18,CUDK5571,2018-04-21 13:45,Other,
4.26E+18,AHJZ4505,2018-04-21 14:11,Other,
4.26E+18,LSQ07838,2018-04-21 14:18,Other,
4.26E+18,WF0D8820,2018-04-21 14:29,Other,
4.26E+18,E6QO1826,2018-04-21 14:35,Other,
4.26E+18,EOET4507,2018-04-21 14:41,Other,
4.26E+18,E6QO1826,2018-04-21 14:45,Other,
4.26E+18,6X894534,2018-04-21 14:46,Other,
4.26E+18,RCUF8475,2018-04-21 14:49,Other,
4.26E+18,91CA0734,2018-04-21 15:02,Other,
4.26E+18,0BTK8632,2018-04-21 15:09,Other,
4.26E+18,0BTK8632,2018-04-21 15:11,Other,
4.26E+18,SVLW6964,2018-04-21 15:13,Other,
4.26E+18,SVLW6964,2018-04-21 15:14,Other,
4.26E+18,OMOY9726,2018-04-21 15:18,Other,
4.26E+18,DOG41271,2018-04-21 15:25,Other,
4.26E+18,L74W5546,2018-04-21 15:47,Other,
4.26E+18,WUVL9704,2018-04-21 15:50,Other,
4.26E+18,66KC9329,2018-04-21 15:50,Other,
4.26E+18,5AW01138,2018-04-21 15:55,Other,
4.26E+18,66KC9329,2018-04-21 15:55,Other,
4.26E+18,OMOY9726,2018-04-21 15:57,Other,
4.26E+18,DOG41271,2018-04-21 15:58,Other,
4.26E+18,DIGJ9756,2018-04-21 15:58,Other,
4.26E+18,5AW01138,2018-04-21 16:15,Other,
4.26E+18,5AW01138,2018-04-21 16:17,Other,
4.26E+18,5AW01138,2018-04-21 16:17,Other,
4.26E+18,5AW01138,2018-04-21 16:19,Other,
4.26E+18,5AW01138,2018-04-21 16:22,Other,
4.26E+18,QV6D0623,2018-04-21 16:23,Other,
4.26E+18,4FM92327,2018-04-21 16:25,Other,
4.26E+18,5AW01138,2018-04-21 16:30,Other,
4.26E+18,66KC9329,2018-04-21 16:42,Other,
4.26E+18,T6ND6610,2018-04-21 16:43,Other,
4.26E+18,2A5Y8472,2018-04-21 16:49,Other,
4.26E+18,ONZV0951,2018-04-21 17:16,Other,
4.26E+18,E6QO1826,2018-04-21 17:30,Other,
4.26E+18,NWRT0196,2018-04-21 17:57,Other,
4.26E+18,66KC9329,2018-04-21 18:05,Other,
4.26E+18,2T1J3982,2018-04-21 18:14,Other,
4.26E+18,04J98128,2018-04-21 18:14,Other,
4.26E+18,3XMW8686,2018-04-21 18:29,Other,
4.26E+18,RWJS0474,2018-04-21 18:54,Other,
4.26E+18,AUXC2559,2018-04-21 18:54,Other,
4.26E+18,K3IY9691,2018-04-21 18:55,Other,
4.26E+18,AUXC2559,2018-04-21 19:02,Other,
4.26E+18,G0CU8300,2018-04-21 19:09,Won,10680
4.26E+18,G0CU8300,2018-04-21 19:12,Other,
4.26E+18,GULK5969,2018-04-21 19:37,Other,
4.26E+18,GULK5969,2018-04-21 19:39,Other,
4.26E+18,NSNC3989,2018-04-21 19:49,Other,
4.26E+18,F2AQ7387,2018-04-21 19:56,Won,1477
4.26E+18,K3YP2112,2018-04-21 20:43,Other,
4.26E+18,KPFX2174,2018-04-21 20:45,Other,
4.26E+18,K3YP2112,2018-04-21 20:46,Other,
4.26E+18,6X894534,2018-04-21 20:47,Other,
4.26E+18,KPFX2174,2018-04-21 20:48,Other,
4.26E+18,8KFK4809,2018-04-21 20:55,Other,
4.26E+18,8KFK4809,2018-04-21 20:57,Other,
4.26E+18,MH8W8428,2018-04-21 21:06,Other,
4.26E+18,OMOY9726,2018-04-21 21:24,Other,
4.26E+18,OMOY9726,2018-04-21 21:28,Other,
4.26E+18,66KC9329,2018-04-21 21:29,Other,
4.26E+18,OMOY9726,2018-04-21 21:51,Other,
4.26E+18,OMOY9726,2018-04-21 21:52,Other,
4.26E+18,244G0828,2018-04-21 22:07,Other,
4.26E+18,MDT35121,2018-04-21 22:11,Other,
4.26E+18,IVFN3319,2018-04-21 22:15,Other,
4.26E+18,DFNB2171,2018-04-21 22:24,Other,
4.26E+18,244G0828,2018-04-21 22:33,Other,
4.26E+18,244G0828,2018-04-21 22:34,Other,
4.26E+18,244G0828,2018-04-21 22:35,Other,
4.26E+18,244G0828,2018-04-21 22:37,Other,
4.26E+18,244G0828,2018-04-21 22:39,Other,
4.26E+18,244G0828,2018-04-21 22:43,Other,
4.26E+18,244G0828,2018-04-21 22:44,Other,
4.26E+18,LTM69440,2018-04-21 23:03,Other,
4.26E+18,KV7O7841,2018-04-21 23:28,Other,
4.26E+18,6KXJ3100,2018-04-21 23:29,Won,10608
4.26E+18,ZZJ03669,2018-04-21 23:30,Other,
4.26E+18,ZZJ03669,2018-04-21 23:51,Other,
4.26E+18,M7YG7101,2019-04-21 00:35,Other,
4.26E+18,UXDP9770,2019-04-21 01:06,Other,
4.26E+18,UXDP9770,2019-04-21 01:18,Other,
4.26E+18,T2G81880,2019-04-21 07:17,Other,
4.26E+18,T2G81880,2019-04-21 08:25,Other,
4.26E+18,7ZVX4690,2019-04-21 08:56,Won,1408
4.26E+18,RNT64800,2019-04-21 09:02,Other,
4.26E+18,244G0828,2019-04-21 09:20,Other,
4.26E+18,244G0828,2019-04-21 09:22,Other,
4.26E+18,075I6868,2019-04-21 09:46,Other,
4.26E+18,KEKW2956,2019-04-21 09:49,Other,
4.26E+18,WKSB1265,2019-04-21 10:05,Other,
4.26E+18,WKSB1265,2019-04-21 10:08,Other,
4.26E+18,T2G81880,2019-04-21 10:12,Other,
4.26E+18,NZJG9875,2019-04-21 10:17,Other,
4.26E+18,2LWH6597,2019-04-21 10:29,Other,
4.26E+18,26X80126,2019-04-21 10:36,Won,13900
4.26E+18,8P1T4555,2019-04-21 10:37,Won,6861
4.26E+18,1ZB65351,2019-04-21 10:49,Other,
4.26E+18,SOT66395,2019-04-21 11:03,Other,
4.26E+18,AXB91576,2019-04-21 11:07,Other,
4.26E+18,BDY63207,2019-04-21 11:14,Other,
4.26E+18,EK6F6595,2019-04-21 11:24,Won,16915
4.26E+18,LP3O0954,2019-04-21 11:26,Other,
4.26E+18,0ZLR9852,2019-04-21 11:38,Other,
4.26E+18,4PPD5847,2019-04-21 11:40,Other,
4.26E+18,0ZLR9852,2019-04-21 11:40,Other,
4.26E+18,X5C27875,2019-04-21 11:42,Won,1084
4.26E+18,0ZLR9852,2019-04-21 11:43,Other,
4.26E+18,0ZLR9852,2019-04-21 11:45,Other,
4.26E+18,0ZLR9852,2019-04-21 11:51,Other,
4.26E+18,KAQ33204,2019-04-21 12:17,Other,
4.26E+18,4OWM0784,2019-04-21 12:38,Other,
4.26E+18,QRHF8888,2019-04-21 12:43,Other,
4.26E+18,KH8F0637,2019-04-21 12:49,Other,
4.26E+18,XMUE5375,2019-04-21 12:49,Other,
4.26E+18,6HO64943,2019-04-21 12:50,Won,1408
4.26E+18,M16X6091,2019-04-21 13:06,Other,
4.26E+18,R3JV3442,2019-04-21 13:48,Won,17262
4.26E+18,RSGY0054,2019-04-21 13:49,Won,1955
4.26E+18,VUNB9940,2019-04-21 13:51,Other,
4.26E+18,021F8701,2019-04-21 13:51,Won,8606
4.26E+18,2CNB2207,2019-04-21 14:19,Other,
4.26E+18,5VBU0363,2019-04-21 14:28,Won,5375
4.26E+18,PHVB6404,2019-04-21 14:29,Other,
4.26E+18,OHB22613,2019-04-21 14:30,Other,
4.26E+18,MMXM0775,2019-04-21 14:33,Other,
4.26E+18,OHB22613,2019-04-21 14:34,Other,
4.26E+18,2CNB2207,2019-04-21 14:44,Other,
4.26E+18,IRF15436,2019-04-21 14:44,Other,
4.26E+18,Y6IG4141,2019-04-21 14:48,Other,
4.26E+18,MJ8M2604,2019-04-21 14:56,Won,15545
4.26E+18,MJ8M2604,2019-04-21 14:57,Won,24486
4.26E+18,MJ8M2604,2019-04-21 14:59,Other,
4.26E+18,6LXP6909,2019-04-21 15:18,Other,
4.26E+18,TXBS1979,2019-04-21 15:26,Other,
4.26E+18,CVX14473,2019-04-21 15:26,Other,
4.26E+18,B4R87595,2019-04-21 15:28,Other,
4.26E+18,NWRT0196,2019-04-21 15:31,Other,
4.26E+18,HIOB1588,2019-04-21 15:33,Other,
4.26E+18,QV6D0623,2019-04-21 15:41,Other,
4.26E+18,5VBU0363,2019-04-21 15:47,Won,1521
4.26E+18,RTL24815,2019-04-21 15:51,Other,
4.26E+18,MBUI8925,2019-04-21 15:53,Won,616
4.26E+18,ULIH4060,2019-04-21 15:55,Other,
4.26E+18,CTVV0575,2019-04-21 16:00,Other,
4.26E+18,RSGY0054,2019-04-21 16:16,Other,
4.26E+18,5AW01138,2019-04-21 16:19,Other,
4.26E+18,M16X6091,2019-04-21 16:25,Other,
4.26E+18,MF0F3126,2019-04-21 16:41,Won,887
4.26E+18,5AW01138,2019-04-21 16:45,Other,
4.26E+18,A35J6699,2019-04-21 17:12,Other,
4.26E+18,R7156436,2019-04-21 17:14,Other,
4.26E+18,W9E82418,2019-04-21 17:30,Other,
4.26E+18,JNIY4406,2019-04-21 17:32,Won,18888
4.26E+18,JNIY4406,2019-04-21 17:33,Won,14822
4.26E+18,1JYS6802,2019-04-21 17:40,Other,
4.26E+18,28YU8565,2019-04-21 17:43,Other,
4.26E+18,LFP52339,2019-04-21 17:46,Other,
4.26E+18,66KC9329,2019-04-21 17:52,Other,
4.26E+18,PYER9143,2019-04-21 17:53,Other,
4.26E+18,JNIY4406,2019-04-21 17:54,Other,
4.26E+18,EDVJ5039,2019-04-21 17:56,Other,
4.26E+18,TXMK3056,2019-04-21 17:56,Other,
4.26E+18,5AW01138,2019-04-21 18:02,Other,
4.26E+18,66278936,2019-04-21 18:08,Other,
4.26E+18,66KC9329,2019-04-21 18:08,Other,
4.26E+18,QSMN6633,2019-04-21 18:35,Other,
4.26E+18,GOAA7194,2019-04-21 18:41,Other,
4.26E+18,WN206428,2019-04-21 19:14,Other,
4.26E+18,04J98128,2019-04-21 19:22,Other,
4.26E+18,0F0P7002,2019-04-21 19:27,Other,
4.26E+18,04J98128,2019-04-21 19:27,Won,3801
4.26E+18,04J98128,2019-04-21 19:28,Other,
4.26E+18,WO5W6402,2019-04-21 19:58,Other,
4.26E+18,ZPA73369,2019-04-21 20:01,Other,
4.26E+18,K0W34052,2019-04-21 20:37,Other,
4.26E+18,9INB2890,2019-04-21 20:37,Other,
4.26E+18,CO543991,2019-04-21 20:38,Won,888
4.26E+18,81SI6263,2019-04-21 20:44,Other,
4.26E+18,OHB22613,2019-04-21 20:44,Other,
4.26E+18,OHB22613,2019-04-21 20:55,Other,
4.26E+18,3K3Z9428,2019-04-21 21:02,Other,
4.26E+18,4ASC1885,2019-04-21 21:04,Other,
4.26E+18,K0W34052,2019-04-21 21:08,Other,
4.26E+18,HIOB1588,2019-04-21 21:16,Other,
4.26E+18,HIOB1588,2019-04-21 21:17,Other,
4.26E+18,91CA0734,2019-04-21 21:22,Other,
4.26E+18,91CA0734,2019-04-21 21:24,Other,
4.26E+18,1JYS6802,2019-04-21 21:27,Other,
4.26E+18,GCR05571,2019-04-21 21:28,Other,
4.26E+18,B31E5993,2019-04-21 21:50,Other,
4.26E+18,021F8701,2019-04-21 22:11,Other,
4.26E+18,GGLO5600,2019-04-21 22:19,Other,
4.26E+18,O4LV2495,2019-04-21 22:34,Other,
4.26E+18,DOG41271,2019-04-21 22:34,Other,
4.26E+18,91CA0734,2019-04-21 22:39,Other,
4.26E+18,VJ7S9352,2019-04-21 22:45,Other,
4.26E+18,AUXC2559,2019-04-21 22:47,Other,
4.26E+18,9SK86001,2019-04-21 23:14,Other,
4.26E+18,26V19278,2019-04-21 23:20,Other,
4.26E+18,HZQQ2567,2019-04-21 23:30,Other,
4.26E+18,1EJO7131,2019-04-21 23:41,Other,
4.26E+18,HUEM0504,2019-04-21 23:42,Other,
4.26E+18,MP390935,2019-04-21 23:54,Other,
4.26E+18,MP390935,2019-04-21 23:56,Other,
4.26E+18,MP390935,2019-04-21 23:57,Other,
4.26E+18,JEZK5752,2019-04-21 23:59,Other,
4.26E+18,JEZK5752,2020-04-21 00:05,Other,
4.26E+18,AJ750779,2020-04-21 00:15,Other,
4.26E+18,PO287364,2020-04-21 00:38,Other,
4.26E+18,B4KL8881,2020-04-21 01:10,Other,
4.26E+18,DGKW3294,2020-04-21 02:44,Other,
4.26E+18,BEUB7128,2020-04-21 05:25,Other,
4.26E+18,E9PZ0132,2020-04-21 06:04,Other,
4.26E+18,XCSN8525,2020-04-21 07:51,Other,
4.26E+18,JEZK5752,2020-04-21 07:59,Other,
4.26E+18,ZJ846997,2020-04-21 09:09,Other,
4.26E+18,ZJ846997,2020-04-21 09:16,Other,
4.26E+18,IHES2551,2020-04-21 09:37,Other,
4.26E+18,DVU07776,2020-04-21 09:47,Other,
